MONTH,ARRESTTIME,AGE,GENDER,RACE,INCIDENTNEIGHBORHOOD,INCIDENTZONE,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTTRACT
12,2020-12-22T20:17:00,27,M,B,East Liberty,5,9,2,-79.93028775,40.47088638,"5400 Block hays ST Pittsburgh, PA 15206","2706 Terroristic Threats. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","5400 Block hays ST Pittsburgh, PA 15206",1113
12,2020-12-22T19:54:00,31,F,B,Middle Hill,2,6,3,-79.98068574,40.44705788,"2100 Block Bedford AV Pittsburgh, PA 15219",2701 Simple Assault.,"2100 Block Bedford AV Pittsburgh, PA 15219",501
12,2020-12-22T19:45:00,44,M,B,East Allegheny,1,1,1,-80.0009078,40.45089356,"300 Block Cedar AV Pittsburgh, PA 15212",13(a)(32) Paraphernalia - Use or Possession,"300 Block Cedar AV Pittsburgh, PA 15212",2304
12,2020-12-22T17:57:00,23,F,B,Brighton Heights,1,1,1,-80.04050288,40.48441647,"3800 Block California AV Pittsburgh, PA 15212",2701 Simple Assault.,"3800 Block California AV Pittsburgh, PA 15212",2701
12,2020-12-22T16:15:00,19,M,B,Homewood North,5,9,2,-79.88646022,40.45937084,"1200 Block Mohler ST Pittsburgh, PA 15221",1501 Drivers Required to be Licensed. / 4524 Windshield Obstructions and Wipers. / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"1200 Block Mohler ST Pittsburgh, PA 15221",1301
12,2020-12-22T15:57:00,30,M,W,Beechview,6,4,5,-80.02678469,40.4103404,"1600 Block Rutherford AV Pittsburgh, PA 15216",907 Possessing Instruments of Crime. / 2701 Simple Assault. / 2718(a)(2) Strangulation - Blocking the Nose and Mouth of the Person,"1600 Block Rutherford AV Pittsburgh, PA 15216",1916
12,2020-12-22T13:54:00,42,F,W,Beechview,6,4,5,-80.02295903,40.41302605,"1500 Block Dagmar AV Pittsburgh, PA 15216",13(a)(32) Paraphernalia - Use or Possession,"1500 Block Dagmar AV Pittsburgh, PA 15216",1916
12,2020-12-22T13:54:00,37,M,W,Beechview,6,4,5,-80.02295903,40.41302605,"1500 Block Dagmar AV Pittsburgh, PA 15216",13(a)(32) Paraphernalia - Use or Possession,"1500 Block Dagmar AV Pittsburgh, PA 15216",1916
12,2020-12-22T13:54:00,19,M,B,Beechview,6,4,5,-80.02295903,40.41302605,"1500 Block Dagmar AV Pittsburgh, AZ 15216",903 Criminal Conspiracy. / 907 Possessing Instruments of Crime. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"1500 Block Dagmar AV Pittsburgh, PA 15216",1916
12,2020-12-22T13:54:00,19,M,W,Beechview,6,4,5,-80.02295903,40.41302605,"1500 Block Dagmar AV Pittsburgh, PA 15216",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"1500 Block Dagmar AV Pittsburgh, PA 15216",1916
12,2020-12-22T09:45:00,45,M,H,Upper Lawrenceville,2,7,2,-79.952838,40.47755721,"Rockview PL Bellefonte, PA 16823",3921 Theft by Unlawful Taking or Disposition.,"5100 Block Holmes ST Pittsburgh, PA 15201",1011
12,2020-12-22T04:45:00,22,M,W,Point Breeze North,4,9,2,-79.8928014,40.44965463,"600 Block 1st AV Pittsburgh, PA 15219",5104 Resisting Arrest or Other Law Enforcement. / 5503 Disorderly Conduct.,"300 Block N Braddock AV Pittsburgh, PA 15208",1405
12,2020-12-22T02:35:00,19,M,W,Bloomfield,5,7,2,-79.95131593,40.46526872,"4500 Block Carroll ST Pittsburgh, PA 15224",5506 Loitering and Prowling at Night / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"4500 Block Carroll ST Pittsburgh, PA 15224",903
12,2020-12-21T19:30:00,31,M,B,Homewood North,5,9,2,-79.8831948,40.45767227,"1000 Block Blackadore ST Pittsburgh, PA 15221",2706 Terroristic Threats. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"1000 Block Blackadore ST Pittsburgh, PA 15221",1301
12,2020-12-21T18:09:00,40,M,B,Crawford-Roberts,2,6,3,-79.98202358,40.44182608,"2900 Block S Water ST Pittsburgh, PA 15203","901 Criminal Attempt / 2702 Aggravated Assault. / 3701 Robbery. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License.","400 Block Heldman ST Pittsburgh, PA 15219",305
12,2020-12-21T18:00:00,38,F,W,Bon Air,3,4,5,-80.00068304,40.4020867,"Saw Mill Run BL & Edgebrook AV Pittsburgh, PA 15226",3304 Criminal Mischief. / 3802(d)(2) DUI - Drug - Impaired Ability,"Saw Mill Run BL & Edgebrook AV Pittsburgh, PA 15226",1806
12,2020-12-21T17:55:00,30,M,B,South Side Flats,3,3,3,-79.96246878,40.42717502,"2900 Block S Water ST Pittsburgh, PA 15203",2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement.,"2900 Block S Water ST Pittsburgh, PA 15203",1609
12,2020-12-21T17:28:00,47,M,W,Perry North,1,1,1,-80.01292824,40.48696601,"300 Block Richey AV Pittsburgh, PA 15214","6501(a)(1) Scattering Rubbish; Any waste, dangerous or detrimental substance upon public property or waters / 2709(a)(4) Harassment Communicates Prohibited Acts / 2709(a)(6) Harassment Communicates Repeatedly at Extreme Hours / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE","300 Block Richey AV Pittsburgh, PA 15214",2607
12,2020-12-21T14:52:00,55,M,B,Highland Park,5,9,2,-79.90861668,40.47030563,"1400 Block Washington BL Pittsburgh, PA 15206",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"1400 Block Washington BL Pittsburgh, PA 15206",1106
12,2020-12-21T12:50:00,39,M,B,Marshall-Shadeland,1,1,1,-80.03366625,40.46981645,"2900 Block Plough ST Pittsburgh, PA 15212",2701 Simple Assault.,"2900 Block Plough ST Pittsburgh, PA 15212",2715
12,2020-12-21T12:00:00,29,F,B,Spring Hill-City View,1,1,1,-79.99204185,40.46535965,"600 Block 1st AV Pittsburgh, PA 15219",3304 Criminal Mischief.,"100 Block Rhine PL Pittsburgh, PA 15212",2620
12,2020-12-21T11:31:00,52,M,O,Brookline,6,4,5,-80.02666774,40.39651372,"2800 Block Fitzhugh WY Pittsburgh, PA 15226",5123 Contraband. / 13(a)(16) Possession of Controlled Substance / 9093 Indirect Criminal Contempt,"2800 Block Fitzhugh WY Pittsburgh, PA 15226",1918
12,2020-12-21T09:55:00,36,M,B,Windgap,6,2,5,-80.06395448,40.44820098,"Jenkins ST Pittsburgh, PA 15205","3928 Unauthorized Use of Automobile and Other Vehicles. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","Jenkins ST Pittsburgh, PA 15205",2807
12,2020-12-21T09:13:00,29,M,W,Hays,4,5,3,-79.93278988,40.38964795,"300 Block Baldwin RD Pittsburgh, PA 15207","2701 Simple Assault. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","300 Block Baldwin RD Pittsburgh, PA 15207",3101
12,2020-12-21T09:10:00,28,M,B,Larimer,5,9,2,-79.91724342,40.46430254,"900 Block 2nd AV Pittsburgh, PA 15219",2706 Terroristic Threats. / 2709 Harassment (Non-Specific),"80 Block Auburn ST Pittsburgh, PA 15206",1208
12,2020-12-21T08:10:00,19,M,B,Duquesne Heights,3,2,5,-80.01974196,40.43259098,"1400 Block Pine Hollow RD McKees Rocks, PA 15136",901 Criminal Attempt / 2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 6106 Firearms not to be Carried without a License.,"400 Block Meridan ST Pittsburgh, PA 15211",1911
12,2020-12-21T08:05:00,19,M,B,Chateau,1,6,1,-80.02196846,40.45121772,"1400 Block Pine Hollow RD Mckees Rocks, PA 15136",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"1200 Block Western AV Pittsburgh, PA 15233",2108
12,2020-12-21T02:48:00,30,M,B,Carrick,3,4,3,-79.98402188,40.40280071,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"300 Block Birmingham AV Pittsburgh, PA 15210",2902
12,2020-12-21T02:45:00,33,M,B,Carrick,3,4,3,-79.98402188,40.40280071,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"300 Block Birmingham AV Pittsburgh, PA 15210",2902
12,2020-12-21T00:21:00,42,M,B,Knoxville,3,3,5,-79.99396957,40.40910245,"300 Block Mc Kinley ST Pittsburgh, PA 15210",2701 Simple Assault.,"300 Block Mc Kinley ST Pittsburgh, PA 15210",3001
12,2020-12-20T23:21:00,43,F,B,Mount Washington,3,3,5,-80.0025803,40.4262881,"300 Block Kambach ST Pittsburgh, PA 15211",2701 Simple Assault.,"300 Block Kambach ST Pittsburgh, PA 15211",1807
12,2020-12-20T20:33:00,37,M,B,West End,6,2,5,-80.03361225,40.44049876,"Neptune ST & Alexander ST Pittsburgh, PA 15220",1543 Driving While Operating Privilege is Suspended or Revoked. / 3309 Driving on Roadways Laned for Traffic. / 3323 Stop Signs and Yield Signs. / 3364 Minimum Speed Regulation. / 3802(a)(1) DUI - General Impairment,"Alexander ST & Neptune ST Pittsburgh, PA 15220",2019
12,2020-12-20T17:17:00,26,M,B,Point Breeze North,4,9,2,-79.90833514,40.45465787,"6800 Block Mc Pherson BL Pittsburgh, PA 15208",2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"6800 Block Mc Pherson BL Pittsburgh, PA 15208",1405
12,2020-12-20T16:28:00,31,M,B,Point Breeze North,4,9,3,-79.89513557,40.44712288,"7600 Block Penn AV Pittsburgh, PA 15221",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"7600 Block Penn AV Pittsburgh, PA 15221",1405
12,2020-12-20T01:30:00,47,M,B,Middle Hill,2,3,3,-79.9688546,40.41567042,"200 Block Erin ST Pittsburgh, PA 15219",4703 Operation of Vehicle without Official Certif. of Inspection / 13(a)(31)(i) Marijuana - Possess Small Amt for Personal Use / 13(a)(32) Paraphernalia - Use or Possession,"200 Block Erin ST Pittsburgh, PA 15219",501
12,2020-12-19T23:38:00,56,M,B,Brookline,6,4,5,-80.00063053,40.39996738,"1600 Block Saw Mill Run BL Pittsburgh, PA 15210",1543 Driving While Operating Privilege is Suspended or Revoked. / 1786 Required Financial Responsibility. / 3714 Careless Driving / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16% / 3809(a) Restriction on Alcoholic Beverages in Vehicle,"1600 Block Saw Mill Run BL Pittsburgh, PA 15210",3206
12,2020-12-19T20:03:00,19,M,B,Homewood West,5,9,2,-79.9011187,40.45849786,"Frankstown AV & N Murtland ST Pittsburgh, PA 15208",13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"Frankstown AV & N Murtland ST Pittsburgh, PA 15208",1207
12,2020-12-19T19:57:00,45,M,W,Beechview,6,4,5,-80.02480475,40.40758351,"1800 Block Tonopah AV Pittsburgh, PA 15216",2701 Simple Assault.,"1800 Block Tonopah AV Pittsburgh, PA 15216",1920
12,2020-12-19T19:57:00,32,F,W,Beechview,6,4,5,-80.02480475,40.40758351,"1800 Block Tonopah AV Pittsburgh, PA 15216",2701 Simple Assault.,"1800 Block Tonopah AV Pittsburgh, PA 15216",1920
12,2020-12-19T19:50:00,18,F,B,Homewood South,5,9,2,-79.89523398,40.45411303,"7300 Block Mt Vernon ST Pittsburgh, PA 15208",2701 Simple Assault.,"Hamilton AV & Sterrett ST Pittsburgh, PA 15208",1303
12,2020-12-19T19:00:00,32,M,W,Brookline,6,4,5,-80.01489099,40.39627294,"2300 Block Starkamp ST Pittsburgh, PA 15226",2701 Simple Assault. / 2702 Aggravated Assault.,"2300 Block Starkamp ST Pittsburgh, PA 15226",1919
12,2020-12-19T16:16:00,58,F,B,North Oakland,4,8,3,-79.94909181,40.44557451,"600 Block 1st AV Pittsburgh, PA 15219",2705 Recklessy Endangering Another Person. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3742.1 Accident Involv. Death/Inj. While not Licensed,"300 Block N Craig ST Pittsburgh, PA 15213",507
12,2020-12-19T16:12:00,60,M,B,Terrace Village,2,6,3,-79.96778374,40.43969316,"600 Block 1st AV Pittsburgh, PA 15219",3921(a) Theft by Unlawful Taking or Disposition - Movable item / 2709(a)(3) Harassment No Legitimate Purpose,"100 Block Oak Hill DR Pittsburgh, PA 15213",510
12,2020-12-19T16:02:00,30,M,B,Homewood West,5,9,2,-79.90906299,40.45728986,"Frankstown AV & 5th AV Pittsburgh, PA 15208",1301 Registration and Certificate of Title Required. / 3112 Traffic-Control Signals. / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"Hamilton AV & 5th AV Pittsburgh, PA 15208",1207
12,2020-12-19T11:15:00,35,M,W,South Side Flats,3,3,3,-79.97175355,40.42597448,"500 Block Cato ST Pittsburgh, PA 15213",9015 Failure To Appear/Arrest on Attachment Order,"2400 Block Harcum WY Pittsburgh, PA 15203",1609
12,2020-12-19T05:11:00,24,M,B,Spring Hill-City View,1,1,1,-79.9936802,40.46662473,"2100 Block Rhine ST Pittsburgh, PA 15212",3304 Criminal Mischief. / 3503 Criminal Trespass,"2100 Block Rhine ST Pittsburgh, PA 15212",2620
12,2020-12-19T05:00:00,64,M,W,Hazelwood,4,5,3,-79.93656129,40.41789433,"900 Block 2nd AV Pittsburgh, PA 15219",2705 Recklessy Endangering Another Person. / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 2709(a)(2) Harassment by Following Person in Public Place(s),"600 Block Hazelwood AV Pittsburgh, PA 15207",1515
12,2020-12-19T01:21:00,40,M,B,Mount Washington,3,4,5,-80.01458435,40.41709907,"Saw Mill Run BL & Crane AV Pittsburgh, PA 15226",1543 Driving While Operating Privilege is Suspended or Revoked. / 3309 Driving on Roadways Laned for Traffic. / 3334 Turning Movements and Required Signals. / 3714 Careless Driving / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"Saw Mill Run BL & Crane AV Pittsburgh, PA 15226",1914
12,2020-12-18T22:20:00,24,M,W,Duquesne Heights,3,2,5,-80.01992995,40.42587283,"600 Block 1st AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"W Saw Mill Run BL & Woodruff ST Pittsburgh, PA 15220",1911
12,2020-12-18T21:54:00,27,M,B,Brighton Heights,1,1,1,-80.03455641,40.47668213,"Beckham ST & Gass AV Pittsburgh, PA 15212",2706 Terroristic Threats. / 5104 Resisting Arrest or Other Law Enforcement. / 5503 Disorderly Conduct. / 13(a)(31) Marijuana: Possession Small Amount / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"Beckham ST & Gass AV Pittsburgh, PA 15212",2703
12,2020-12-18T20:45:00,23,M,W,Brookline,6,4,5,-80.02169563,40.39459113,"600 Block 1st AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"700 Block Brookline BL Pittsburgh, PA 15226",1918
12,2020-12-18T18:01:00,54,M,B,Point Breeze,4,5,3,-79.91308618,40.4380358,"Forbes AV & S Dallas AV Pittsburgh, PA 15217","1543 Driving While Operating Privilege is Suspended or Revoked. / 4703 Operation of Vehicle without Official Certif. of Inspection / 7122 Altered, Forged or Counterfeit Documents and Plates / 1501(A) Valid Driver's License Required","Forbes AV & S Dallas AV Pittsburgh, PA 15217",1406
12,2020-12-18T18:00:00,52,F,B,Bloomfield,5,8,2,-79.94928072,40.45255923,"4700 Block Centre AV Pittsburgh, PA 15213",3929 Retail Theft.,"4700 Block Centre AV Pittsburgh, PA 15213",804
12,2020-12-18T18:00:00,52,F,B,Shadyside,4,7,2,-79.93646237,40.45658778,"5500 Block Centre AV Pittsburgh, PA 15232","3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise","5500 Block Centre AV Pittsburgh, PA 15232",709
12,2020-12-18T16:40:00,20,M,W,Hazelwood,4,5,3,-79.93906602,40.40080341,"4400 Block Greensburg PKE Pittsburgh, PA 15221",2706 Terroristic Threats. / 2709.1 Stalking Conduct or Repeatedly Acts Including Follows,"5600 Block 2nd AV Pittsburgh, PA 15207",1515
12,2020-12-18T14:45:00,24,F,B,East Hills,5,9,2,-79.8758821,40.45815543,"Frankstown AV & Wilkinsburg AV Pittsburgh, PA 15221",3307 Institutional Vandalism. / 5101 Obstructing Admin. of Law  / 5503 Disorderly Conduct. / 1311 Registration Card to be Signed and Exhibited on Demand. / 1511 Carrying and Exhibiting Driver's License on Demand. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1786 Required Financial Responsibility. / 3310 Following Too Closely. / 3361  Driving Vehicle at Safe Speed. / 9501 Bench Warrant / 3714 Careless Driving / 3736 Reckless Driving / 3742.1 Accident Involv. Death/Inj. While not Licensed,"Frankstown AV & Wilkinsburg AV Pittsburgh, PA 15221",1306
12,2020-12-18T12:15:00,44,M,B,Middle Hill,2,6,3,-79.96837962,40.44650607,"900 Block 2nd AV Pittsburgh, PA 15219",2701 Simple Assault.,"2600 Block Centre AV Pittsburgh, PA 15219",501
12,2020-12-18T08:53:00,35,M,B,Sheraden,6,2,5,-80.04836487,40.45675836,"600 Block 1st AV Pittsburgh, PA 15219",3928 Unauthorized Use of Automobile and Other Vehicles.,"300 Block Glasgow ST Pittsburgh, PA 15204",2018
12,2020-12-18T04:45:00,33,M,B,Central Business District,2,6,6,-79.98849344,40.43994759,"900 Block 2nd AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"1300 Block Centre AV Pittsburgh, PA 15219",201
12,2020-12-18T02:40:00,59,M,W,North Oakland,5,7,2,-79.9539494,40.4633842,"600 Block First AV Pittsburgh, PA 15219",3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"Liberty AV & Bloomfield BRDG Pittsburgh, PA 15224",507
12,2020-12-18T00:50:00,30,M,B,Central Business District,2,6,6,-79.99773448,40.44146442,"900 Block 2nd AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 2706 Terroristic Threats. / 3701 Robbery. / 4106 Access Device Fraud,"6th AV & Smithfield ST Pittsburgh, PA 15222",201
12,2020-12-18T00:32:00,30,M,B,Hazelwood,4,5,3,-79.94263323,40.41129196,"4800 Block Monongahela ST Pittsburgh, PA 15207",2701 Simple Assault. / 2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 2706 Terroristic Threats. / 5104 Resisting Arrest or Other Law Enforcement. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"4800 Block Monongahela ST Pittsburgh, PA 15207",1515
12,2020-12-18T00:24:00,32,M,W,East Allegheny,1,1,1,-80.0009078,40.45089356,"900 Block 2nd AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"300 Block Cedar AV Pittsburgh, PA 15212",2304
12,2020-12-17T23:58:00,36,M,B,California-Kirkbride,1,6,1,-80.01696577,40.4578828,"1600 Block Brighton PL Pittsburgh, PA 15212",2701 Simple Assault.,"1600 Block Brighton PL Pittsburgh, PA 15212",2507
12,2020-12-17T23:05:00,27,F,B,Central Business District,2,6,6,-79.99773448,40.44146442,"900 Block 2nd AV Pittsburgh, PA 15219",2706 Terroristic Threats. / 3701 Robbery. / 4106 Access Device Fraud,"6th AV & Smithfield ST Pittsburgh, PA 15222",201
12,2020-12-17T22:37:00,61,M,W,Beechview,6,4,5,-80.02830164,40.40259141,"2300 Block Vodeli ST Pittsburgh, PA 15216",2701 Simple Assault. / 5104 Resisting Arrest or Other Law Enforcement.,"2300 Block Vodeli ST Pittsburgh, PA 15216",1920
12,2020-12-17T21:11:00,58,M,B,Lincoln-Lemington-Belmar,5,9,2,-79.89960279,40.46450847,"Apple AV & Lincoln AV Pittsburgh, PA 15206",13(a)(32) Paraphernalia - Use or Possession,"Apple AV & Lincoln AV Pittsburgh, PA 15206",1202
12,2020-12-17T20:12:00,53,M,H,Mount Washington,3,2,5,-80.01773696,40.43748892,"1200 Block W Sycamore ST Pittsburgh, PA 15211",5503 Disorderly Conduct. / 2709(b) Stalking / 2709 Harassment (Non-Specific) / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"100 Block Meridan ST Pittsburgh, PA 15211",1914
12,2020-12-17T20:12:00,53,M,H,Mount Washington,3,2,5,-80.01314244,40.43565721,"1200 Block W Sycamore ST Pittsburgh, PA 15211",2709(a)(4) Harassment Communicates Prohibited Acts / 2709.1 Stalking Conduct or Repeatedly Acts Including Follows / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE / 3503(b)(1)(i) Actual Communication,"600 Block Grandview AV Pittsburgh, PA 15211",1903
12,2020-12-17T20:12:00,53,M,H,Mount Washington,3,2,5,-80.01753874,40.43324771,"1200 Block W Sycamore ST Pittsburgh, PA 15211",2709(a)(4) Harassment Communicates Prohibited Acts / 2709.1 Stalking Conduct or Repeatedly Acts Including Follows / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE / 3503(b)(1)(i) Actual Communication,"300 Block Olympia ST Pittsburgh, PA 15211",1903
12,2020-12-17T17:49:00,16,M,B,Northview Heights,1,1,1,-79.99824126,40.47599977,"400 Block Mt Pleasant RD Pittsburgh, PA 15214",903 Criminal Conspiracy. / 6106 Firearms not to be Carried without a License. / 6110.1 Possesion of Firearm by Minor,"700 Block Mt Pleasant RD Pittsburgh, PA 15214",2609
